"Clip.ID"	"Tags"
"ACP000e47c"	""
"ACP000e47e"	""
"ACP000e47g"	""
"ACP000e47u"	""
"ACP000e47w"	""
"ACP000e47x"	""
"ACP000e47z"	""
"ACP000e48b"	"agedviolet:1;small_grey_duiker:1"
"ACP000e48d"	""
"ACP000e48f"	""
"ACP000e48h"	""
"ACP000e48z"	""
"ACP000e490"	""
"ACP000e491"	""
"ACP000e492"	""
"ACP000e49v"	""
"ACP000e49w"	""
"ACP000e49x"	""
"ACP000e49y"	""
"ACP000e4ay"	""
"ACP000e4b0"	""
"ACP000e4b1"	""
"ACP000e4b2"	""
"ACP000e4bf"	"agedviolet:1;brookes_duiker:1"
"ACP000e4bg"	"agedviolet:1;brookes_duiker:1"
"ACP000e4bi"	"agedviolet:1;brookes_duiker:1"
"ACP000e4bk"	""
"ACP000e4cd"	""
"ACP000e4cf"	""
"ACP000e4ch"	""
"ACP000e4ci"	""
"ACP000e4cz"	""
"ACP000e4d0"	""
"ACP000e4d1"	""
"ACP000e4d2"	""
"ACP000e4d3"	""
"ACP000e4d4"	""
"ACP000e4d5"	""
"ACP000e4d6"	""
"ACP000e4fr"	""
"ACP000e4fs"	""
"ACP000e4ft"	""
"ACP000e4fv"	""
"ACP000e4g3"	""
"ACP000e4g4"	""
"ACP000e4g5"	""
"ACP000e4g6"	""
"ACP000e4gj"	"agedviolet:1;zebra_duiker:1"
"ACP000e4gk"	""
"ACP000e4gl"	""
"ACP000e4gm"	""
"ACP000e4h8"	""
"ACP000e4ha"	""
"ACP000e4hc"	""
"ACP000e4he"	""
"ACP000e4ir"	""
"ACP000e4is"	""
"ACP000e4it"	""
"ACP000e4iu"	""
"ACP000e4jf"	"zebra_duiker:2;agedviolet:1;agv:1"
"ACP000e4ji"	"agedviolet:1;zebra_duiker:1"
"ACP000e4jk"	"zebra_duiker:1"
"ACP000e4jm"	""
"ACP000e4lf"	"agedviolet:1;small_grey_duiker:1"
"ACP000e4lg"	""
"ACP000e4lh"	""
"ACP000e4li"	""
"ACP000e4ly"	"greensnowflake:1;researcher:1;human:1"
"ACP000e4m0"	""
"ACP000e4m1"	""
"ACP000e4m2"	""
"ACP000e4nb"	""
"ACP000e4ne"	""
"ACP000e4nh"	""
"ACP000e4ni"	""
"ACP000e4nv"	""
"ACP000e4nw"	"agedviolet:1;brookes_duiker:1"
"ACP000e4ny"	""
"ACP000e4o0"	""
"ACP000e4o3"	""
"ACP000e4o4"	""
"ACP000e4o5"	""
"ACP000e4o6"	""
"ACP000e4o7"	"agedviolet:1;brookes_duiker:1"
"ACP000e4o8"	""
"ACP000e4o9"	"agedviolet:1;small_grey_duiker:1"
"ACP000e4oa"	""
"ACP000e4oz"	"agedviolet:1;small_grey_duiker:1"
"ACP000e4p0"	""
"ACP000e4p1"	""
"ACP000e4p3"	""
"ACP000e4pm"	""
"ACP000e4po"	""
"ACP000e4pp"	""
"ACP000e4pq"	""
"ACP000e4pv"	""
"ACP000e4pw"	""
"ACP000e4px"	""
"ACP000e4py"	""
"ACP000e4q0"	""
"ACP000e4q2"	""
"ACP000e4q4"	""
"ACP000e4q7"	""
"ACP000e4sn"	"agedviolet:1;small_grey_duiker:1"
"ACP000e4so"	""
"ACP000e4sp"	""
"ACP000e4sq"	""
"ACP000e4t0"	""
"ACP000e4t2"	""
"ACP000e4t4"	""
"ACP000e4t6"	""
"ACP000e4vb"	""
"ACP000e4vc"	""
"ACP000e4vd"	""
"ACP000e4vf"	""
"ACP000e4vj"	"agedviolet:1;rat:1"
"ACP000e4vk"	""
"ACP000e4vl"	""
"ACP000e4vm"	""
"ACP000e4vx"	""
"ACP000e4vz"	""
"ACP000e4w1"	""
"ACP000e4w2"	""
"ACP000e4wn"	"agedviolet:1;small_grey_duiker:1"
"ACP000e4wo"	""
"ACP000e4wp"	""
"ACP000e4wq"	""
"ACP000e4x8"	""
"ACP000e4xa"	""
"ACP000e4xc"	""
"ACP000e4xe"	""
"ACP000e4xv"	""
"ACP000e4xw"	""
"ACP000e4xx"	"vocalization:1"
"ACP000e4xy"	""
"ACP000e4ys"	"agedviolet:2;small_grey_duiker:2"
"ACP000e4yv"	""
"ACP000e4yy"	""
"ACP000e4z1"	""
"ACP000e4zv"	""
"ACP000e4zw"	""
"ACP000e4zx"	""
"ACP000e4zy"	""
"ACP000e50z"	""
"ACP000e510"	""
"ACP000e511"	""
"ACP000e512"	""
"ACP000e514"	""
"ACP000e516"	""
"ACP000e518"	""
"ACP000e51a"	""
"ACP000e51v"	"agedviolet:1;small_grey_duiker:1"
"ACP000e51w"	""
"ACP000e51x"	""
"ACP000e51y"	""
"ACP000e537"	""
"ACP000e538"	""
"ACP000e539"	""
"ACP000e53b"	""
"ACP000e53f"	""
"ACP000e53g"	""
"ACP000e53h"	""
"ACP000e53j"	""
"ACP000e54f"	""
"ACP000e54g"	""
"ACP000e54h"	""
"ACP000e54i"	""
"ACP000e54n"	"agedviolet:1;small_grey_duiker:1"
"ACP000e54o"	""
"ACP000e54p"	""
"ACP000e54q"	""
"ACP000e553"	"agedviolet:1;small_grey_duiker:1"
"ACP000e554"	"agedviolet:1;small_grey_duiker:1"
"ACP000e555"	""
"ACP000e557"	""
"ACP000e55n"	""
"ACP000e55p"	""
"ACP000e55r"	""
"ACP000e55t"	""
"ACP000e55y"	"agedviolet:1;small_grey_duiker:1"
"ACP000e560"	""
"ACP000e561"	""
"ACP000e562"	""
"ACP000e56b"	"agedviolet:1;camera_reaction:1;small_grey_duiker:1"
"ACP000e56c"	""
"ACP000e56d"	"small_grey_duiker:2;agedviolet:1;aged_violet:1"
"ACP000e56e"	""
"ACP000e57s"	""
"ACP000e57u"	""
"ACP000e57w"	""
"ACP000e57y"	""
"ACP000e59z"	"agedviolet:1;jentinks_duiker:1;surprise:1"
"ACP000e5a0"	""
"ACP000e5a1"	""
"ACP000e5a2"	""
"ACP000e5aj"	""
"ACP000e5ak"	""
"ACP000e5al"	""
"ACP000e5ao"	""
"ACP000e5b9"	""
"ACP000e5bb"	""
"ACP000e5bd"	""
"ACP000e5be"	""
"ACP000e5bn"	""
"ACP000e5bo"	""
"ACP000e5bq"	""
"ACP000e5bs"	""
"ACP000e5bv"	""
"ACP000e5bw"	""
"ACP000e5bx"	""
"ACP000e5by"	""
"ACP000e5cf"	""
"ACP000e5cg"	""
"ACP000e5ch"	""
"ACP000e5ci"	""
"ACP000e5em"	""
"ACP000e5eo"	""
"ACP000e5ep"	""
"ACP000e5eq"	""
"ACP000e5f3"	"agedviolet:1;red_river_hog:1"
"ACP000e5f4"	""
"ACP000e5f5"	""
"ACP000e5f6"	""
"ACP000e5fg"	"agedviolet:1;small_grey_duiker:1"
"ACP000e5fi"	""
"ACP000e5fk"	""
"ACP000e5fm"	""
"ACP000e5jb"	"agedviolet:1;hippo:1"
"ACP000e5jc"	"male:1;hippo:1;agedviolet:1;red_river_hog:1"
"ACP000e5jd"	""
"ACP000e5je"	""
"ACP000e5jy"	""
"ACP000e5k1"	"agedviolet:1;humans:1"
"ACP000e5k4"	""
"ACP000e5k6"	""
"ACP000e5kt"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e5kv"	""
"ACP000e5kx"	""
"ACP000e5ky"	""
"ACP000e5nf"	""
"ACP000e5ni"	""
"ACP000e5nl"	""
"ACP000e5no"	""
"ACP000e5nr"	""
"ACP000e5nt"	""
"ACP000e5nv"	""
"ACP000e5nx"	""
"ACP000e5oj"	"agedviolet:1;small_grey_duiker:1"
"ACP000e5ok"	"agedviolet:1;small_grey_duiker:1"
"ACP000e5om"	""
"ACP000e5oo"	"small_grey_duiker:1;need_id:1;agedviolet:1"
"ACP000e5q3"	""
"ACP000e5q4"	""
"ACP000e5q5"	""
"ACP000e5q6"	""
"ACP000e5qv"	"agedviolet:1;small_grey_duiker:1"
"ACP000e5qw"	""
"ACP000e5qx"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e5qy"	""
"ACP000e5rn"	"agedviolet:1;brookes_duiker:1"
"ACP000e5ro"	""
"ACP000e5rp"	""
"ACP000e5rq"	""
"ACP000e5sn"	"agedviolet:1;small_grey_duiler:1"
"ACP000e5so"	"agedviolet:1;small_grey_duiker:1"
"ACP000e5sp"	"agedviolet:1;small_grey_duiker:1"
"ACP000e5sq"	"agedviolet:1;small_grey_duiker:1"
"ACP000e5tn"	"agedviolet:1;small_grey_duiker:1"
"ACP000e5tp"	""
"ACP000e5tr"	"agedviolet:1;small_grey_duiker:1"
"ACP000e5tt"	""
"ACP000e5u6"	""
"ACP000e5u7"	""
"ACP000e5u8"	""
"ACP000e5u9"	""
"ACP000e5ua"	""
"ACP000e5ub"	""
"ACP000e5uc"	""
"ACP000e5uf"	""
"ACP000e5uy"	"agedviolet:1;small_grey_duiker:1"
"ACP000e5uz"	""
"ACP000e5v0"	""
"ACP000e5v2"	""
"ACP000e5vf"	""
"ACP000e5vh"	""
"ACP000e5vj"	""
"ACP000e5vl"	""
"ACP000e5wm"	""
"ACP000e5wn"	"need_id:1"
"ACP000e5wo"	""
"ACP000e5wp"	""
"ACP000e5xi"	""
"ACP000e5xj"	"small_grey_duiker:1;agedviolet:1"
"ACP000e5xk"	""
"ACP000e5xm"	""
"ACP000e5ya"	"agedviolet:1;small_grey_duiker:1"
"ACP000e5yb"	""
"ACP000e5yc"	"agedviolet:2;small_grey_duiker:2"
"ACP000e5yd"	"agedviolet:1;small_grey_duiker:1"
"ACP000e5ye"	""
"ACP000e5yf"	""
"ACP000e5yg"	""
"ACP000e5yh"	""
"ACP000e5za"	""
"ACP000e5zb"	""
"ACP000e5zc"	""
"ACP000e5zd"	""
"ACP000e60k"	""
"ACP000e60o"	""
"ACP000e60s"	""
"ACP000e60v"	""
"ACP000e619"	"agedviolet:1;social_interaction:1;small_grey_duiker:1"
"ACP000e61b"	"agedviolet:1;kiss:1;small_grey_duiker:1"
"ACP000e61c"	""
"ACP000e61d"	""
"ACP000e62q"	"agedviolet:1;small_grey_duiker:1"
"ACP000e62r"	""
"ACP000e62s"	""
"ACP000e62t"	""
"ACP000e62y"	""
"ACP000e62z"	""
"ACP000e630"	""
"ACP000e631"	""
"ACP000e63e"	""
"ACP000e63f"	""
"ACP000e63h"	""
"ACP000e63j"	""
"ACP000e64q"	"agedviolet:1;brookes_duiker:1"
"ACP000e64s"	""
"ACP000e64u"	""
"ACP000e64w"	""
"ACP000e65q"	"agedviolet:1;camera_reaction:1;small_grey_duiker:1"
"ACP000e65r"	""
"ACP000e65s"	""
"ACP000e65t"	""
"ACP000e66k"	"agedviolet:1;small_grey_duiker:1"
"ACP000e66m"	""
"ACP000e66o"	""
"ACP000e66p"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6a2"	""
"ACP000e6a3"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6a4"	"agedviolet:2;small_grey_duiker:2"
"ACP000e6a5"	""
"ACP000e6ae"	""
"ACP000e6af"	"agedviolet:1;brookes_duiker:1"
"ACP000e6ag"	""
"ACP000e6ah"	""
"ACP000e6ak"	""
"ACP000e6am"	""
"ACP000e6ao"	""
"ACP000e6ap"	""
"ACP000e6b7"	""
"ACP000e6b9"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6bb"	""
"ACP000e6bd"	""
"ACP000e6bg"	""
"ACP000e6bi"	""
"ACP000e6bk"	""
"ACP000e6bl"	""
"ACP000e6c6"	"brookes_duiker:1"
"ACP000e6c7"	""
"ACP000e6c8"	""
"ACP000e6c9"	""
"ACP000e6ce"	""
"ACP000e6cf"	"agedviolet:1;brookes_duiker:1"
"ACP000e6cg"	""
"ACP000e6ch"	""
"ACP000e6ci"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6cj"	""
"ACP000e6ck"	""
"ACP000e6cl"	""
"ACP000e6cy"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6cz"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6d0"	"agedviolet:1;small-grey_duiker:1"
"ACP000e6d1"	""
"ACP000e6e0"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6e1"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6e3"	""
"ACP000e6e5"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6eo"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6ep"	""
"ACP000e6eq"	""
"ACP000e6er"	""
"ACP000e6es"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6eu"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6ew"	""
"ACP000e6ey"	""
"ACP000e6fc"	"agedviolet:1;brookes_duiker:1"
"ACP000e6fd"	""
"ACP000e6fe"	""
"ACP000e6ff"	""
"ACP000e6fg"	""
"ACP000e6fh"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6fi"	""
"ACP000e6fj"	""
"ACP000e6fo"	""
"ACP000e6fp"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6fq"	""
"ACP000e6fr"	""
"ACP000e6g0"	"agedviolet:1;brookes_duiker:1"
"ACP000e6g1"	"agedviolet:1;repeated:1;brookes_duiker:1"
"ACP000e6g2"	""
"ACP000e6g3"	""
"ACP000e6gs"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6gt"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6gu"	""
"ACP000e6gv"	""
"ACP000e6h8"	""
"ACP000e6h9"	""
"ACP000e6ha"	""
"ACP000e6hb"	""
"ACP000e6hc"	""
"ACP000e6he"	""
"ACP000e6hf"	""
"ACP000e6hh"	""
"ACP000e6hi"	""
"ACP000e6hk"	""
"ACP000e6hl"	"agedviolet:2;brookes_duiker:1;red_duiker:1"
"ACP000e6hn"	"agedviolet:1;brookes_duiker:1"
"ACP000e6ib"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6id"	""
"ACP000e6ie"	""
"ACP000e6if"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6ig"	""
"ACP000e6ih"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6ii"	""
"ACP000e6ij"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6ik"	""
"ACP000e6il"	""
"ACP000e6im"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6in"	""
"ACP000e6j4"	"brookes_duiker:2;agedviolet:1"
"ACP000e6j5"	"agedviolet:1;brookes_duiker:1"
"ACP000e6j6"	""
"ACP000e6j7"	""
"ACP000e6j8"	""
"ACP000e6j9"	"agedviolet:1;zebra_duiker:1"
"ACP000e6ja"	"agedviolet:1;zebra_duiker:1"
"ACP000e6jc"	"agedviolet:1;zebra_duiker:1"
"ACP000e6jg"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6jh"	"small_grey_duiker:2;agedviolet:2"
"ACP000e6ji"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6jj"	""
"ACP000e6jw"	""
"ACP000e6jx"	""
"ACP000e6jy"	""
"ACP000e6jz"	""
"ACP000e6k0"	"agedviolet:1;brookes_duiker:1"
"ACP000e6k1"	""
"ACP000e6k2"	""
"ACP000e6k3"	""
"ACP000e6l8"	""
"ACP000e6l9"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6la"	""
"ACP000e6lb"	""
"ACP000e6lc"	""
"ACP000e6ld"	""
"ACP000e6le"	""
"ACP000e6lf"	""
"ACP000e6lg"	""
"ACP000e6lh"	""
"ACP000e6li"	""
"ACP000e6lj"	""
"ACP000e6lk"	""
"ACP000e6ll"	""
"ACP000e6lm"	""
"ACP000e6ln"	""
"ACP000e6lv"	""
"ACP000e6ly"	""
"ACP000e6m0"	""
"ACP000e6m2"	""
"ACP000e6mg"	""
"ACP000e6mh"	""
"ACP000e6mi"	""
"ACP000e6mj"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6mw"	""
"ACP000e6mx"	"feeding:1;agedviolet:1;small_grey_duiker:1"
"ACP000e6my"	"agedviolet:1;small-grey_duiker:1"
"ACP000e6mz"	"restlessstar:1;multispecies:1;monkey:1;small_grey_duiker:1"
"ACP000e6nw"	""
"ACP000e6nx"	""
"ACP000e6ny"	"brookes_duiker:1"
"ACP000e6nz"	"agedviolet:1;brookes_duiker:1"
"ACP000e6or"	""
"ACP000e6ot"	""
"ACP000e6ou"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6ov"	""
"ACP000e6ow"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6ox"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6oy"	""
"ACP000e6oz"	""
"ACP000e6pg"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6ph"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6pi"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6pj"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6qg"	""
"ACP000e6qh"	""
"ACP000e6qi"	"small_grey_duiker:1;agedviolet:1"
"ACP000e6qj"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6qs"	""
"ACP000e6qt"	""
"ACP000e6qu"	""
"ACP000e6qv"	""
"ACP000e6qw"	""
"ACP000e6qx"	""
"ACP000e6qy"	""
"ACP000e6qz"	""
"ACP000e6rk"	"agedviolet:1;zebra_duiker:1"
"ACP000e6rm"	"agedviolet:1;zebra_duiker:1"
"ACP000e6ro"	""
"ACP000e6rq"	""
"ACP000e6s1"	""
"ACP000e6s3"	""
"ACP000e6s5"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6s7"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6sv"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6sy"	""
"ACP000e6t0"	""
"ACP000e6t2"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6tc"	"feeding:1;agedviolet:1;small_grey_duiker:1"
"ACP000e6td"	"agedviolet:1;grey_duiker:1"
"ACP000e6te"	""
"ACP000e6tg"	""
"ACP000e6ts"	"agedviolet:1;red_duiker:1"
"ACP000e6tt"	""
"ACP000e6tu"	"agedviolet:1;brookes_duiker:1"
"ACP000e6tv"	""
"ACP000e6tw"	"brookes_duiker:1;agedviolet:1"
"ACP000e6tx"	""
"ACP000e6ty"	"agedviolet:1;brookes_duiker:1"
"ACP000e6tz"	""
"ACP000e6u6"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6u9"	""
"ACP000e6uc"	""
"ACP000e6uf"	""
"ACP000e6ug"	""
"ACP000e6uh"	""
"ACP000e6ui"	""
"ACP000e6ul"	""
"ACP000e6uw"	"repeat:1;agedviolet:1;small-grey_duiker:1"
"ACP000e6uy"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6v0"	""
"ACP000e6v2"	""
"ACP000e6vy"	""
"ACP000e6w0"	""
"ACP000e6w2"	""
"ACP000e6w4"	""
"ACP000e6xe"	""
"ACP000e6xh"	""
"ACP000e6xi"	""
"ACP000e6xj"	""
"ACP000e6y2"	""
"ACP000e6y4"	""
"ACP000e6y6"	""
"ACP000e6y7"	""
"ACP000e6y8"	"agedviolet:1;small_grey_duiker:1"
"ACP000e6y9"	""
"ACP000e6ya"	""
"ACP000e6yb"	""
"ACP000e724"	"agedviolet:1;hippo:1"
"ACP000e725"	""
"ACP000e726"	""
"ACP000e727"	""
"ACP000e738"	"agedviolet:1;small_grey_duiker:1"
"ACP000e739"	""
"ACP000e73b"	""
"ACP000e73f"	"agedviolet:1;social_interaction:1;squirrel:1"
"ACP000e73w"	"agedviolet:1;mangabey:1;sooty:1;omit:1;non-ape:1"
"ACP000e73y"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e740"	"agedviolet:1;mangabay:1;sooty:1"
"ACP000e742"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e76g"	""
"ACP000e76i"	""
"ACP000e76k"	""
"ACP000e76m"	""
"ACP000e770"	""
"ACP000e771"	""
"ACP000e772"	""
"ACP000e774"	""
"ACP000e77g"	""
"ACP000e77h"	""
"ACP000e77i"	""
"ACP000e77j"	"agedviolet:1;small_grey_duiker:1"
"ACP000e77k"	""
"ACP000e77l"	""
"ACP000e77m"	""
"ACP000e77n"	""
"ACP000e77s"	"human:1;researcher:1;agedviolet:1"
"ACP000e77t"	""
"ACP000e77u"	""
"ACP000e77v"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e77w"	""
"ACP000e77x"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e77z"	"sooty:1;agedviolet:1;mangabey:1"
"ACP000e781"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e78k"	""
"ACP000e78l"	""
"ACP000e78m"	""
"ACP000e78n"	""
"ACP000e78v"	""
"ACP000e78x"	"agedviolet:1;grooming:1;small_grey_duiker:1"
"ACP000e78y"	"1_small_grey_duiker:1"
"ACP000e78z"	"agedviolet:1;small_grey_duiker:1"
"ACP000e79a"	""
"ACP000e79d"	""
"ACP000e79e"	"humans:1"
"ACP000e79f"	""
"ACP000e79s"	"agedviolet:1;brookes_duiker:1"
"ACP000e79t"	""
"ACP000e79u"	""
"ACP000e79v"	""
"ACP000e7br"	""
"ACP000e7bt"	""
"ACP000e7bu"	""
"ACP000e7bv"	""
"ACP000e7c0"	"agedviolet:1;small_grey_duiker:1"
"ACP000e7c1"	"aged_violet:1;small_grey_duiker:1"
"ACP000e7c2"	"agedviolet:2;small_grey_duiker:2"
"ACP000e7c3"	""
"ACP000e7d7"	""
"ACP000e7d9"	""
"ACP000e7db"	""
"ACP000e7dd"	""
"ACP000e7f8"	"agedviolet:1;small_grey_duiker:1"
"ACP000e7f9"	""
"ACP000e7fa"	""
"ACP000e7fb"	""
"ACP000e7fc"	""
"ACP000e7fd"	""
"ACP000e7fe"	""
"ACP000e7ff"	""
"ACP000e7gv"	"agedviolet:1;hippo:1"
"ACP000e7gx"	""
"ACP000e7gy"	"agedviolet:1;bat:1"
"ACP000e7gz"	""
"ACP000e7h0"	""
"ACP000e7h2"	""
"ACP000e7h4"	""
"ACP000e7h6"	""
"ACP000e7i4"	"agedviolet:1;mangabey:1"
"ACP000e7i5"	"omit:1;non-ape:1;agedviolet:1;mangabey:1;sooty:1"
"ACP000e7i6"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e7i7"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e7js"	""
"ACP000e7jt"	""
"ACP000e7ju"	""
"ACP000e7jv"	""
"ACP000e7jw"	""
"ACP000e7jy"	""
"ACP000e7k0"	""
"ACP000e7k2"	""
"ACP000e7kk"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e7kl"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e7km"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e7kn"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e7lz"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e7m1"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e7m2"	"sooty:1;mangabey:1;agedviolet:1"
"ACP000e7m3"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e7mc"	""
"ACP000e7md"	""
"ACP000e7me"	""
"ACP000e7mf"	""
"ACP000e7np"	""
"ACP000e7nr"	"needcid:1;2_chimp:1;inf:1;agedviolet:1;fem:1;chimp:1"
"ACP000e7nt"	""
"ACP000e7nw"	""
"ACP000e7od"	"agedviolet:1;small_grey_duiker:1"
"ACP000e7of"	"agedviolet:2;small_grey_duiker:2"
"ACP000e7oh"	""
"ACP000e7oj"	""
"ACP000e7pi"	""
"ACP000e7pk"	""
"ACP000e7pm"	""
"ACP000e7pn"	""
"ACP000e7po"	""
"ACP000e7pp"	""
"ACP000e7pr"	""
"ACP000e7pt"	""
"ACP000e7qg"	"omit:1;agedviolet:1;mangabey:1;sooty:1"
"ACP000e7qh"	"omit:1;agedviolet:1;mangabey:1;sooty:1"
"ACP000e7qi"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000e7qj"	"agedviolet:1;mangabey:1;sooty:1;behavior:1;social_interaction:1"
"ACP000e7ry"	"agedviolet:1;small_grey_duiker:1"
"ACP000e7s0"	""
"ACP000e7s2"	""
"ACP000e7s3"	""
"ACP000e7sv"	""
"ACP000e7sx"	""
"ACP000e7sy"	""
"ACP000e7sz"	""
"ACP000e7tm"	""
"ACP000e7to"	""
"ACP000e7tq"	"small_grey_duiker:2;agedviolet:1"
"ACP000e7ts"	""
"ACP000e8m7"	"chimpanzee:2;tooluse:2;chimp:2;needcid:2;carrying_young:1;infant:1;juvenile:1;agedviolet:1;female:1;9_chimp:1;juv:1;tool_use:1;nuts:1;marlyn:1;fem:1;inf:1;8_chimp:1"
"ACP000e8m9"	"6_chimp:1;azize:1;desta:1;juv:1;inf:1;agedviolet:1;baba:1;fem:1;chimp:1"
"ACP000e8ma"	"needcid:1;4_chimp:1;tool_use:1;5_chimp:1;nuts:1;female:1;juv:1;azize:1;desta:1;agedviolet:1;baba:1;carrying_young:1"
"ACP000e8mb"	"nuts:2;needcid:2;tool_use:2;chimp:2;inf:1;juv:1;5_chimp:1;4_chimp:1;agedviolet:1;fem:1;juvenile:1"
"ACP000e8mi"	"agedviolet:1;brush-tailed_porcupine:1"
"ACP000e8mk"	""
"ACP000e8mm"	""
"ACP000e8mn"	""
"ACP000e8n8"	"agedviolet:1;porcupine:1"
"ACP000e8n9"	""
"ACP000e8na"	""
"ACP000e8nb"	""
"ACP000e8oc"	"agedviolet:2;porcupine:2;brush-tailed:1"
"ACP000e8od"	""
"ACP000e8oe"	""
"ACP000e8of"	""
"ACP000e8ok"	""
"ACP000e8ol"	""
"ACP000e8om"	""
"ACP000e8on"	""
"ACP000e8p4"	"male:2;6_chimp:2;needcid:1;juv:1;bea:1;marlyn:1;chimps:1;panthoot:1;juveniles:1;agedviolet:1;juvenile:1;chimp:1;aged-violet:1;vocalization:1"
"ACP000e8p5"	"1_chimp:2;chimp:2;agedviolet:2;neecid:1;juv:1;camera_reaction:1;needcid:1"
"ACP000e8p6"	""
"ACP000e8p7"	""
"ACP000e8pm"	""
"ACP000e8po"	""
"ACP000e8pp"	""
"ACP000e8pr"	""
"ACP000e8ps"	""
"ACP000e8pt"	""
"ACP000e8pu"	""
"ACP000e8pv"	""
"ACP000e8q1"	"agedviolet:2;squirrel:2;camera_reaction:1"
"ACP000e8q3"	""
"ACP000e8q6"	""
"ACP000e8q9"	""
"ACP000e8qs"	""
"ACP000e8qt"	""
"ACP000e8qu"	""
"ACP000e8qv"	""
"ACP000e8sh"	"viverrid:1;greensnowflake:1;civet:1"
"ACP000e8sj"	""
"ACP000e8sl"	""
"ACP000e8sm"	""
"ACP000e8sn"	""
"ACP000e8so"	""
"ACP000e8sp"	""
"ACP000e8sq"	""
"ACP000e8um"	"agedviolet:1;small_grey_duiker:1"
"ACP000e8un"	"small_grey_duiker:1;agedviolet:1"
"ACP000e8uo"	""
"ACP000e8up"	""
"ACP000e8vp"	""
"ACP000e8vr"	""
"ACP000e8vu"	""
"ACP000e8vw"	""
"ACP000e8w6"	""
"ACP000e8w7"	""
"ACP000e8w8"	""
"ACP000e8w9"	""
"ACP000e8wu"	"agedviolet:1;white_breasted_guineafowl:1"
"ACP000e8wv"	""
"ACP000e8ww"	""
"ACP000e8wx"	""
"ACP000e8x0"	"agedviolet:1;small_grey_duiker:1"
"ACP000e8x3"	""
"ACP000e8x6"	""
"ACP000e8x8"	""
"ACP000e8y2"	""
"ACP000e8y3"	""
"ACP000e8y4"	""
"ACP000e8y5"	""
"ACP000e8ya"	""
"ACP000e8yb"	""
"ACP000e8yc"	""
"ACP000e8ye"	""
"ACP000e8yq"	"porcupine:1;brush-tailed:1;agedviolet:1"
"ACP000e8yr"	""
"ACP000e8ys"	""
"ACP000e8yu"	""
"ACP000e8za"	""
"ACP000e8zb"	"agedviolet:1;small_grey_duiker:1"
"ACP000e8zc"	""
"ACP000e8zd"	""
