"Video.ID"	"Vernacular.Name"	"Species"	"Umbrella.Duiker.Species"	"Umbrella.Species"	"Number.Individuals"
"TaiEast_19_loc37_20150115_EK000185"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc37_20150115_EK000194"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_19_loc37_20150115_EK000198"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_19_loc37_20150115_EK000202"	"Western_chimpanzee"	"chimpanzee"	"chimpanzee"	"chimpanzee"	2
"TaiEast_19_loc37_20150115_EK000208"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_19_loc37_20150115_EK000219"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_19_loc37_20150115_EK000223"	"UID"	"unidentifiable"	"unidentifiable"	"unidentifiable"	1
"TaiEast_19_loc37_20150115_EK000225"	"Pygmy_hippopotamus"	"hippopotamus"	"hippopotamus"	"hippopotamus"	1
"TaiEast_19_loc37_20150115_EK000227"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc37_20150115_EK000233"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc37_20150115_EK000233"	"Squirrel"	"rodent"	"rodent"	"rodent"	2
"TaiEast_19_loc37_20150115_EK000242"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc37_20150115_EK000244"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	1
"TaiEast_19_loc37_20150115_EK000245"	"Human"	"human"	"human"	"human"	1
"TaiEast_19_loc37_20150115_EK000250"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	11
"TaiEast_19_loc38_20141206_EK000004"	"Human"	"human"	"human"	"human"	1
"TaiEast_19_loc38_20141206_EK000005"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000006"	"Human"	"human"	"human"	"human"	1
"TaiEast_19_loc38_20141206_EK000007"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	2
"TaiEast_19_loc38_20141206_EK000008"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	2
"TaiEast_19_loc38_20141206_EK000009"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	6
"TaiEast_19_loc38_20141206_EK000011"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	4
"TaiEast_19_loc38_20141206_EK000013"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_19_loc38_20141206_EK000014"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000015"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	1
"TaiEast_19_loc38_20141206_EK000016"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000018"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_19_loc38_20141206_EK000019"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_19_loc38_20141206_EK000020"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_19_loc38_20141206_EK000022"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000024"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_19_loc38_20141206_EK000026"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000027"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_19_loc38_20141206_EK000029"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000030"	"Pygmy_hippopotamus"	"hippopotamus"	"hippopotamus"	"hippopotamus"	1
"TaiEast_19_loc38_20141206_EK000031"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_19_loc38_20141206_EK000033"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000035"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_19_loc38_20141206_EK000037"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_19_loc38_20141206_EK000038"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000039"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000040"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000041"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_19_loc38_20141206_EK000042"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000044"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_19_loc38_20141206_EK000046"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000047"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_19_loc38_20141206_EK000048"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000049"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000050"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_19_loc38_20141206_EK000051"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000053"	"Western_chimpanzee"	"chimpanzee"	"chimpanzee"	"chimpanzee"	1
"TaiEast_19_loc38_20141206_EK000055"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	4
"TaiEast_19_loc38_20141206_EK000057"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000058"	"Pygmy_hippopotamus"	"hippopotamus"	"hippopotamus"	"hippopotamus"	1
"TaiEast_19_loc38_20141206_EK000060"	"Rattel"	"other (non-primate)"	"other (non-primate)"	"other (non-primate)"	3
"TaiEast_19_loc38_20141206_EK000061"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000063"	"Human"	"human"	"human"	"human"	1
"TaiEast_19_loc38_20141206_EK000064"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_19_loc38_20141206_EK000066"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000067"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000069"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_19_loc38_20141206_EK000070"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000071"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000072"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000074"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_19_loc38_20141206_EK000077"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000079"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_19_loc38_20141206_EK000080"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000081"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_19_loc38_20141206_EK000082"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000084"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_19_loc38_20141206_EK000085"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_19_loc38_20141206_EK000087"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_19_loc38_20141206_EK000088"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000089"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000091"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	2
"TaiEast_19_loc38_20141206_EK000093"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	9
"TaiEast_19_loc38_20141206_EK000094"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	12
"TaiEast_19_loc38_20141206_EK000095"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	9
"TaiEast_19_loc38_20141206_EK000096"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	7
"TaiEast_19_loc38_20141206_EK000097"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	3
"TaiEast_19_loc38_20141206_EK000097"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000100"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000101"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000102"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000103"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_19_loc38_20141206_EK000105"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000106"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_19_loc38_20141206_EK000107"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_19_loc38_20141206_EK000108"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_19_loc38_20141206_EK000110"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
