"Video.ID"	"PE.Species"	"Consensus.Species"	"Consensus.Prop"	"Prop.Agreement"	"Consensus.Type"
"TaiEast_11_loc60_20140804_EK000157"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000159"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000161"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000162"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000164"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000165"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000166"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000167"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000169"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000170"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000172"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000173"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000174"	"small grey duiker"	"small grey duiker"	0.625	0.625	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000177"	"small grey duiker"	"small grey duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000178"	"small grey duiker"	"small grey duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000179"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000180"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000181"	"small grey duiker"	"small grey duiker"	0.625	0.625	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000182"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000184"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000186"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000187"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000188"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000189"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000190"	"small grey duiker"	"small grey duiker"	0.6	0.6	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000192"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000194"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000197"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000198"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000200"	"small grey duiker"	"small grey duiker"	0.625	0.625	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000202"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000203"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000204"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000205"	"small grey duiker"	"small grey duiker"	0.6	0.6	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000206"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000207"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_11_loc60_20140804_EK000208"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000209"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000210"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000212"	"small grey duiker"	"small grey duiker"	0.583333333333333	0.583333333333333	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000214"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000215"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000216"	"zebra duiker"	"zebra duiker"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000217"	"zebra duiker"	"zebra duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000218"	"zebra duiker"	"zebra duiker"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000219"	"red duiker"	"red duiker"	0.5	0.5	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000220"	"small grey duiker"	"small grey duiker"	0.625	0.625	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000221"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000222"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000223"	"small grey duiker"	"small grey duiker"	0.636363636363636	0.636363636363636	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000224"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000225"	"small grey duiker"	"small grey duiker"	0.625	0.625	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000226"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000227"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000228"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000229"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000230"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000233"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000234"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000235"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000237"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000238"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000243"	"bird"	"bird"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000244"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000245"	"zebra duiker"	"zebra duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000248"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000250"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000251"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000253"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140804_EK000254"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_11_loc60_20140804_EK000256"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000004"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000005"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000011"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000012"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000015"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000016"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000017"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_11_loc60_20140929_EK000018"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000021"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000024"	"small grey duiker"	"small grey duiker"	0.8	0.8	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000025"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000027"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000028"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000029"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000030"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000031"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000034"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000036"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000039"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000040"	"small grey duiker"	"small grey duiker"	0.545454545454545	0.545454545454545	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000041"	"small grey duiker"	"small grey duiker"	0.7	0.7	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000042"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000043"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000044"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000045"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000046"	"rodent"	"rodent"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000047"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000049"	"small grey duiker"	"small grey duiker"	0.545454545454545	0.545454545454545	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000050"	"red river hog"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_11_loc60_20140929_EK000051"	"other (primate)"	"other (primate)"	0.75	0.75	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000052"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000055"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000056"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000057"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000059"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_11_loc60_20140929_EK000060"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000061"	"small grey duiker"	"small grey duiker"	0.625	0.625	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000063"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000064"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000066"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000067"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000068"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000072"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000073"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000074"	"small grey duiker"	"small grey duiker"	0.8	0.8	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000075"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000076"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000077"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000078"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000083"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000085"	"small grey duiker"	"small grey duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000086"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000088"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000089"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000090"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000091"	"small grey duiker"	"small grey duiker"	0.636363636363636	0.636363636363636	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000092"	"chimpanzee"	"chimpanzee"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000097"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000099"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000101"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000102"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000103"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000104"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000105"	"porcupine"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_11_loc60_20140929_EK000106"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000107"	"porcupine"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_11_loc60_20140929_EK000108"	"porcupine"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_11_loc60_20140929_EK000109"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000112"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000113"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000115"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000117"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000118"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000121"	"small grey duiker"	"small grey duiker"	0.6	0.6	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000122"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000123"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000124"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000126"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000127"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_11_loc60_20140929_EK000130"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000132"	"red duiker"	"red duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000134"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000138"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000139"	"small grey duiker"	"red duiker"	0.6	0.4	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000140"	"red duiker"	"red duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000141"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000142"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000143"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000145"	"zebra duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000147"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000149"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000150"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_11_loc60_20140929_EK000151"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000152"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000153"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_11_loc60_20140929_EK000154"	"zebra duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000155"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000157"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000160"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000162"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000164"	"small grey duiker"	"red duiker"	0.666666666666667	0.333333333333333	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000167"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000168"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000169"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000172"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000173"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000174"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000175"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000177"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000178"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000179"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000180"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_11_loc60_20140929_EK000182"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_11_loc60_20140929_EK000183"	"small grey duiker"	"small grey duiker"	0.7	0.7	"Consensus reached"
