"Clip.ID"	"Video.ID"	"PE.Species"	"Consensus.Species"	"Consensus.Prop"	"Prop.Agreement"	"Number.Blanks"	"Number.Nonblanks"
"ACP000ff04"	"TaiEast_48_loc7_20141011_EK000096"	"duiker"	"blank"	1	0	3	0
"ACP000ff05"	"TaiEast_48_loc7_20141011_EK000085"	"blank"	"blank"	1	1	3	0
"ACP000ff06"	"TaiEast_48_loc7_20141011_EK000096"	"duiker"	"blank"	1	0	3	0
"ACP000ff07"	"TaiEast_48_loc7_20141011_EK000085"	"blank"	"blank"	1	1	3	0
"ACP000ff08"	"TaiEast_48_loc7_20141011_EK000085"	"blank"	"blank"	1	1	3	0
"ACP000ff0d"	"TaiEast_48_loc7_20141011_EK000050"	"duiker"	"duiker"	1	1	4	8
"ACP000ff0e"	"TaiEast_48_loc7_20141011_EK000050"	"duiker"	"blank"	1	0	3	0
"ACP000ff0f"	"TaiEast_48_loc7_20141011_EK000050"	"duiker"	"blank"	1	0	3	0
"ACP000ff0g"	"TaiEast_48_loc7_20141011_EK000050"	"duiker"	"blank"	1	0	3	0
"ACP000ff0i"	"TaiEast_48_loc7_20141011_EK000114"	"duiker"	"duiker"	1	1	9	6
"ACP000ff0k"	"TaiEast_48_loc7_20141011_EK000114"	"duiker"	"blank"	1	0	3	0
"ACP000ff0m"	"TaiEast_48_loc7_20141011_EK000114"	"duiker"	"blank"	1	0	3	0
"ACP000ff0o"	"TaiEast_48_loc7_20141011_EK000114"	"duiker"	"blank"	1	0	3	0
"ACP000ff0p"	"TaiEast_48_loc7_20141011_EK000091"	"duiker"	"duiker"	0.909090909090909	0.909090909090909	4	11
"ACP000ff0q"	"TaiEast_48_loc7_20141011_EK000091"	"duiker"	"blank"	1	0	3	0
"ACP000ff0r"	"TaiEast_48_loc7_20141011_EK000091"	"duiker"	"blank"	1	0	3	0
"ACP000ff0s"	"TaiEast_48_loc7_20141011_EK000091"	"duiker"	"blank"	1	0	3	0
"ACP000ff0t"	"TaiEast_48_loc7_20141011_EK000019"	"duiker"	"duiker"	0.909090909090909	0.909090909090909	3	11
"ACP000ff0u"	"TaiEast_48_loc7_20141011_EK000019"	"duiker"	"blank"	1	0	3	0
"ACP000ff0v"	"TaiEast_48_loc7_20141011_EK000019"	"duiker"	"blank"	1	0	3	0
"ACP000ff0w"	"TaiEast_48_loc7_20141011_EK000019"	"duiker"	"presence undetermined"	NA	NA	13	2
"ACP000ff19"	"TaiEast_48_loc7_20141011_EK000090"	"other (non-primate)"	"other (non-primate)"	0.857142857142857	0.857142857142857	3	7
"ACP000ff1a"	"TaiEast_48_loc7_20141011_EK000090"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000ff1b"	"TaiEast_48_loc7_20141011_EK000090"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000ff1c"	"TaiEast_48_loc7_20141011_EK000090"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000ff1d"	"TaiEast_48_loc7_20141011_EK000071"	"duiker"	"duiker"	0.75	0.75	2	12
"ACP000ff1e"	"TaiEast_48_loc7_20141011_EK000071"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	2	9
"ACP000ff1f"	"TaiEast_48_loc7_20141011_EK000071"	"duiker"	"duiker"	0.818181818181818	0.818181818181818	1	11
"ACP000ff1g"	"TaiEast_48_loc7_20141011_EK000071"	"duiker"	"duiker"	0.727272727272727	0.727272727272727	4	11
"ACP000ff1h"	"TaiEast_48_loc7_20141011_EK000123"	"duiker"	"duiker"	0.875	0.875	3	8
"ACP000ff1i"	"TaiEast_48_loc7_20141011_EK000123"	"duiker"	"blank"	1	0	3	0
"ACP000ff1j"	"TaiEast_48_loc7_20141011_EK000123"	"duiker"	"blank"	1	0	3	0
"ACP000ff1k"	"TaiEast_48_loc7_20141011_EK000123"	"duiker"	"blank"	1	0	3	0
"ACP000ff1l"	"TaiEast_48_loc7_20141011_EK000113"	"bird"	"blank"	1	0	3	0
"ACP000ff1m"	"TaiEast_48_loc7_20141011_EK000113"	"bird"	"blank"	1	0	3	0
"ACP000ff1n"	"TaiEast_48_loc7_20141011_EK000113"	"bird"	"blank"	1	0	3	0
"ACP000ff1o"	"TaiEast_48_loc7_20141011_EK000113"	"bird"	"blank"	1	0	3	0
"ACP000ff1p"	"TaiEast_48_loc7_20141011_EK000052"	"duiker"	"duiker"	0.857142857142857	0.857142857142857	8	7
"ACP000ff1q"	"TaiEast_48_loc7_20141011_EK000052"	"duiker"	"duiker"	1	1	7	8
"ACP000ff1r"	"TaiEast_48_loc7_20141011_EK000052"	"duiker"	"duiker"	0.714285714285714	0.714285714285714	1	7
"ACP000ff1s"	"TaiEast_48_loc7_20141011_EK000052"	"duiker"	"duiker"	0.818181818181818	0.818181818181818	3	11
"ACP000ff1u"	"TaiEast_48_loc7_20141011_EK000016"	"duiker"	"blank"	1	0	3	0
"ACP000ff1w"	"TaiEast_48_loc7_20141011_EK000016"	"duiker"	"blank"	1	0	3	0
"ACP000ff1y"	"TaiEast_48_loc7_20141011_EK000016"	"duiker"	"blank"	1	0	3	0
"ACP000ff20"	"TaiEast_48_loc7_20141011_EK000016"	"duiker"	"blank"	1	0	3	0
"ACP000ff21"	"TaiEast_48_loc7_20141011_EK000020"	"hippopotamus"	"hippopotamus"	0.875	0.875	0	8
"ACP000ff22"	"TaiEast_48_loc7_20141011_EK000020"	"hippopotamus"	"hippopotamus"	0.666666666666667	0.666666666666667	5	9
"ACP000ff23"	"TaiEast_48_loc7_20141011_EK000020"	"hippopotamus"	"blank"	1	0	3	0
"ACP000ff24"	"TaiEast_48_loc7_20141011_EK000020"	"hippopotamus"	"blank"	1	0	3	0
"ACP000ff25"	"TaiEast_48_loc7_20141011_EK000153"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	5	9
"ACP000ff26"	"TaiEast_48_loc7_20141011_EK000153"	"duiker"	"duiker"	1	1	7	8
"ACP000ff27"	"TaiEast_48_loc7_20141011_EK000153"	"duiker"	"blank"	1	0	3	0
"ACP000ff28"	"TaiEast_48_loc7_20141011_EK000153"	"duiker"	"blank"	1	0	3	0
"ACP000ff29"	"TaiEast_48_loc7_20141011_EK000103"	"duiker"	"duiker"	0.777777777777778	0.777777777777778	1	9
"ACP000ff2a"	"TaiEast_48_loc7_20141011_EK000103"	"duiker"	"duiker"	0.833333333333333	0.833333333333333	8	6
"ACP000ff2b"	"TaiEast_48_loc7_20141011_EK000103"	"duiker"	"blank"	1	0	3	0
"ACP000ff2c"	"TaiEast_48_loc7_20141011_EK000103"	"duiker"	"blank"	1	0	3	0
"ACP000ff2p"	"TaiEast_48_loc7_20141011_EK000124"	"duiker"	"blank"	1	0	3	0
"ACP000ff2s"	"TaiEast_48_loc7_20141011_EK000124"	"duiker"	"blank"	1	0	3	0
"ACP000ff2v"	"TaiEast_48_loc7_20141011_EK000124"	"duiker"	"blank"	1	0	3	0
"ACP000ff2w"	"TaiEast_48_loc7_20141011_EK000124"	"duiker"	"blank"	1	0	3	0
"ACP000ff2x"	"TaiEast_48_loc7_20141011_EK000083"	"duiker"	"blank"	1	0	3	0
"ACP000ff2y"	"TaiEast_48_loc7_20141011_EK000023"	"duiker"	"duiker"	0.75	0.75	3	4
"ACP000ff2z"	"TaiEast_48_loc7_20141011_EK000083"	"duiker"	"duiker"	1	1	11	4
"ACP000ff30"	"TaiEast_48_loc7_20141011_EK000023"	"duiker"	"blank"	1	0	3	0
"ACP000ff31"	"TaiEast_48_loc7_20141011_EK000083"	"duiker"	"blank"	1	0	3	0
"ACP000ff32"	"TaiEast_48_loc7_20141011_EK000023"	"duiker"	"blank"	1	0	3	0
"ACP000ff33"	"TaiEast_48_loc7_20141011_EK000083"	"duiker"	"blank"	1	0	3	0
"ACP000ff34"	"TaiEast_48_loc7_20141011_EK000023"	"duiker"	"duiker"	0.75	0.75	3	4
"ACP000ff35"	"TaiEast_48_loc7_20141011_EK000092"	"blank"	"blank"	1	1	3	0
"ACP000ff36"	"TaiEast_48_loc7_20141011_EK000092"	"blank"	"blank"	1	1	3	0
"ACP000ff37"	"TaiEast_48_loc7_20141011_EK000092"	"blank"	"blank"	1	1	3	0
"ACP000ff38"	"TaiEast_48_loc7_20141011_EK000092"	"blank"	"blank"	1	1	3	0
"ACP000ff39"	"TaiEast_48_loc7_20141011_EK000064"	"leopard"	"leopard"	0.875	0.875	0	8
"ACP000ff3a"	"TaiEast_48_loc7_20141011_EK000064"	"leopard"	"leopard"	1	1	2	7
"ACP000ff3b"	"TaiEast_48_loc7_20141011_EK000064"	"leopard"	"blank"	1	0	3	0
"ACP000ff3c"	"TaiEast_48_loc7_20141011_EK000064"	"leopard"	"blank"	1	0	4	0
"ACP000ff3d"	"TaiEast_48_loc7_20141011_EK000111"	"duiker"	"duiker"	1	1	8	4
"ACP000ff3e"	"TaiEast_48_loc7_20141011_EK000111"	"duiker"	"blank"	1	0	3	0
"ACP000ff3f"	"TaiEast_48_loc7_20141011_EK000111"	"duiker"	"presence undetermined"	NA	NA	13	1
"ACP000ff3g"	"TaiEast_48_loc7_20141011_EK000111"	"duiker"	"blank"	1	0	3	0
"ACP000ff3i"	"TaiEast_48_loc7_20141011_EK000142"	"duiker"	"blank"	1	0	3	0
"ACP000ff3k"	"TaiEast_48_loc7_20141011_EK000036"	"duiker"	"duiker"	0.846153846153846	0.846153846153846	2	13
"ACP000ff3l"	"TaiEast_48_loc7_20141011_EK000142"	"duiker"	"blank"	1	0	3	0
"ACP000ff3n"	"TaiEast_48_loc7_20141011_EK000036"	"duiker"	"duiker"	0.8	0.8	2	10
"ACP000ff3o"	"TaiEast_48_loc7_20141011_EK000142"	"duiker"	"blank"	1	0	3	0
"ACP000ff3q"	"TaiEast_48_loc7_20141011_EK000036"	"duiker"	"blank"	1	0	3	0
"ACP000ff3r"	"TaiEast_48_loc7_20141011_EK000142"	"duiker"	"blank"	1	0	3	0
"ACP000ff3s"	"TaiEast_48_loc7_20141011_EK000036"	"duiker"	"blank"	1	0	3	0
"ACP000ff3t"	"TaiEast_48_loc7_20141011_EK000034"	"duiker"	"duiker"	0.625	0.625	7	8
"ACP000ff3u"	"TaiEast_48_loc7_20141011_EK000034"	"duiker"	"blank"	1	0	3	0
"ACP000ff3v"	"TaiEast_48_loc7_20141011_EK000034"	"duiker"	"presence undetermined"	NA	NA	14	1
"ACP000ff3w"	"TaiEast_48_loc7_20141011_EK000034"	"duiker"	"blank"	1	0	3	0
"ACP000ff3x"	"TaiEast_48_loc7_20141011_EK000121"	"duiker"	"duiker"	0.9	0.9	2	10
"ACP000ff3y"	"TaiEast_48_loc7_20141011_EK000121"	"duiker"	"duiker"	0.916666666666667	0.916666666666667	3	12
"ACP000ff3z"	"TaiEast_48_loc7_20141011_EK000121"	"duiker"	"duiker"	0.833333333333333	0.833333333333333	9	6
"ACP000ff40"	"TaiEast_48_loc7_20141011_EK000132"	"blank"	"blank"	1	1	3	0
"ACP000ff41"	"TaiEast_48_loc7_20141011_EK000027"	"duiker"	"blank"	1	0	3	0
"ACP000ff42"	"TaiEast_48_loc7_20141011_EK000121"	"duiker"	"blank"	1	0	3	0
"ACP000ff43"	"TaiEast_48_loc7_20141011_EK000132"	"blank"	"blank"	1	1	3	0
"ACP000ff44"	"TaiEast_48_loc7_20141011_EK000027"	"duiker"	"blank"	1	0	3	0
"ACP000ff45"	"TaiEast_48_loc7_20141011_EK000132"	"blank"	"blank"	1	1	3	0
"ACP000ff46"	"TaiEast_48_loc7_20141011_EK000027"	"duiker"	"blank"	1	0	3	0
"ACP000ff47"	"TaiEast_48_loc7_20141011_EK000132"	"blank"	"blank"	1	1	3	0
"ACP000ff48"	"TaiEast_48_loc7_20141011_EK000027"	"duiker"	"blank"	1	0	3	0
"ACP000ff49"	"TaiEast_48_loc7_20141011_EK000149"	"duiker"	"duiker"	0.666666666666667	0.666666666666667	6	9
"ACP000ff4a"	"TaiEast_48_loc7_20141011_EK000149"	"duiker"	"presence undetermined"	NA	NA	14	1
"ACP000ff4b"	"TaiEast_48_loc7_20141011_EK000149"	"duiker"	"blank"	1	0	3	0
"ACP000ff4c"	"TaiEast_48_loc7_20141011_EK000149"	"duiker"	"blank"	1	0	3	0
"ACP000ff4h"	"TaiEast_48_loc7_20141011_EK000116"	"blank"	"blank"	1	1	3	0
"ACP000ff4i"	"TaiEast_48_loc7_20141011_EK000116"	"blank"	"blank"	1	1	3	0
"ACP000ff4j"	"TaiEast_48_loc7_20141011_EK000116"	"blank"	"blank"	1	1	3	0
"ACP000ff4k"	"TaiEast_48_loc7_20141011_EK000116"	"blank"	"blank"	1	1	3	0
"ACP000ff4l"	"TaiEast_48_loc7_20141011_EK000135"	"duiker"	"duiker"	0.875	0.875	1	8
"ACP000ff4m"	"TaiEast_48_loc7_20141011_EK000135"	"duiker"	"blank"	1	0	3	0
"ACP000ff4n"	"TaiEast_48_loc7_20141011_EK000135"	"duiker"	"blank"	1	0	3	0
"ACP000ff4o"	"TaiEast_48_loc7_20141011_EK000135"	"duiker"	"blank"	1	0	3	0
"ACP000ff4t"	"TaiEast_48_loc7_20141011_EK000035"	"duiker"	"duiker"	0.8	0.8	10	5
"ACP000ff4v"	"TaiEast_48_loc7_20141011_EK000035"	"duiker"	"blank"	1	0	3	0
"ACP000ff4z"	"TaiEast_48_loc7_20141011_EK000035"	"duiker"	"blank"	1	0	3	0
"ACP000ff52"	"TaiEast_48_loc7_20141011_EK000035"	"duiker"	"blank"	1	0	3	0
"ACP000ff5l"	"TaiEast_48_loc7_20141011_EK000081"	"duiker"	"blank"	1	0	3	0
"ACP000ff5m"	"TaiEast_48_loc7_20141011_EK000081"	"duiker"	"duiker"	0.714285714285714	0.714285714285714	7	7
"ACP000ff5n"	"TaiEast_48_loc7_20141011_EK000081"	"duiker"	"blank"	1	0	3	0
"ACP000ff5o"	"TaiEast_48_loc7_20141011_EK000081"	"duiker"	"blank"	1	0	3	0
"ACP000ff5r"	"TaiEast_48_loc7_20141011_EK000077"	"duiker"	"duiker"	0.727272727272727	0.727272727272727	3	11
"ACP000ff5t"	"TaiEast_48_loc7_20141011_EK000077"	"duiker"	"blank"	1	0	3	0
"ACP000ff5v"	"TaiEast_48_loc7_20141011_EK000077"	"duiker"	"blank"	1	0	3	0
"ACP000ff5w"	"TaiEast_48_loc7_20141011_EK000077"	"duiker"	"blank"	1	0	3	0
"ACP000ff5x"	"TaiEast_48_loc7_20141011_EK000088"	"duiker"	"duiker"	0.818181818181818	0.818181818181818	2	11
"ACP000ff5y"	"TaiEast_48_loc7_20141011_EK000088"	"duiker"	"duiker"	0.75	0.75	5	4
"ACP000ff5z"	"TaiEast_48_loc7_20141011_EK000088"	"duiker"	"blank"	1	0	3	0
"ACP000ff60"	"TaiEast_48_loc7_20141011_EK000088"	"duiker"	"blank"	1	0	3	0
"ACP000ff6l"	"TaiEast_48_loc7_20141011_EK000127"	"duiker"	"duiker"	1	1	3	10
"ACP000ff6m"	"TaiEast_48_loc7_20141011_EK000127"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	2	9
"ACP000ff6n"	"TaiEast_48_loc7_20141011_EK000127"	"duiker"	"duiker"	1	1	1	12
"ACP000ff6o"	"TaiEast_48_loc7_20141011_EK000127"	"duiker"	"blank"	1	0	3	0
"ACP000ff6t"	"TaiEast_48_loc7_20141011_EK000074"	"duiker"	"duiker"	0.727272727272727	0.727272727272727	3	11
"ACP000ff6u"	"TaiEast_48_loc7_20141011_EK000074"	"duiker"	"blank"	1	0	3	0
"ACP000ff6v"	"TaiEast_48_loc7_20141011_EK000074"	"duiker"	"blank"	1	0	3	0
"ACP000ff6w"	"TaiEast_48_loc7_20141011_EK000074"	"duiker"	"blank"	1	0	3	0
"ACP000ff6x"	"TaiEast_48_loc7_20141011_EK000054"	"duiker"	"duiker"	0.833333333333333	0.833333333333333	0	12
"ACP000ff6y"	"TaiEast_48_loc7_20141011_EK000054"	"duiker"	"duiker"	0.875	0.875	4	8
"ACP000ff6z"	"TaiEast_48_loc7_20141011_EK000054"	"duiker"	"blank"	1	0	3	0
"ACP000ff70"	"TaiEast_48_loc7_20141011_EK000054"	"duiker"	"blank"	1	0	3	0
"ACP000ff7d"	"TaiEast_48_loc7_20141011_EK000117"	"duiker"	"blank"	1	0	3	0
"ACP000ff7e"	"TaiEast_48_loc7_20141011_EK000117"	"duiker"	"blank"	1	0	3	0
"ACP000ff7g"	"TaiEast_48_loc7_20141011_EK000117"	"duiker"	"blank"	1	0	3	0
"ACP000ff7i"	"TaiEast_48_loc7_20141011_EK000117"	"duiker"	"blank"	1	0	3	0
"ACP000ff7m"	"TaiEast_48_loc7_20141011_EK000046"	"duiker"	"duiker"	0.666666666666667	0.666666666666667	8	6
"ACP000ff7o"	"TaiEast_48_loc7_20141011_EK000046"	"duiker"	"blank"	1	0	3	0
"ACP000ff7q"	"TaiEast_48_loc7_20141011_EK000046"	"duiker"	"blank"	1	0	3	0
"ACP000ff7s"	"TaiEast_48_loc7_20141011_EK000046"	"duiker"	"blank"	1	0	3	0
"ACP000ff7x"	"TaiEast_48_loc7_20141011_EK000131"	"duiker"	"blank"	1	0	3	0
"ACP000ff7y"	"TaiEast_48_loc7_20141011_EK000131"	"duiker"	"blank"	1	0	3	0
"ACP000ff7z"	"TaiEast_48_loc7_20141011_EK000131"	"duiker"	"blank"	1	0	3	0
"ACP000ff80"	"TaiEast_48_loc7_20141011_EK000131"	"duiker"	"blank"	1	0	3	0
"ACP000ff85"	"TaiEast_48_loc7_20141011_EK000014"	"blank"	"blank"	1	1	3	0
"ACP000ff86"	"TaiEast_48_loc7_20141011_EK000014"	"blank"	"blank"	1	1	3	0
"ACP000ff87"	"TaiEast_48_loc7_20141011_EK000014"	"blank"	"blank"	1	1	3	0
"ACP000ff88"	"TaiEast_48_loc7_20141011_EK000014"	"blank"	"blank"	1	1	3	0
"ACP000ff89"	"TaiEast_48_loc7_20141011_EK000038"	"duiker"	"blank"	1	0	3	0
"ACP000ff8b"	"TaiEast_48_loc7_20141011_EK000038"	"duiker"	"blank"	1	0	3	0
"ACP000ff8d"	"TaiEast_48_loc7_20141011_EK000038"	"duiker"	"blank"	1	0	3	0
"ACP000ff8f"	"TaiEast_48_loc7_20141011_EK000108"	"duiker"	"duiker"	0.6	0.6	10	5
"ACP000ff8g"	"TaiEast_48_loc7_20141011_EK000038"	"duiker"	"blank"	1	0	3	0
"ACP000ff8i"	"TaiEast_48_loc7_20141011_EK000108"	"duiker"	"duiker"	0.6	0.6	10	5
"ACP000ff8j"	"TaiEast_48_loc7_20141011_EK000108"	"duiker"	"blank"	1	0	3	0
"ACP000ff8k"	"TaiEast_48_loc7_20141011_EK000108"	"duiker"	"blank"	1	0	3	0
"ACP000ff8l"	"TaiEast_48_loc7_20141011_EK000049"	"blank"	"blank"	1	1	3	0
"ACP000ff8m"	"TaiEast_48_loc7_20141011_EK000049"	"blank"	"blank"	1	1	3	0
"ACP000ff8n"	"TaiEast_48_loc7_20141011_EK000049"	"blank"	"blank"	1	1	3	0
"ACP000ff8o"	"TaiEast_48_loc7_20141011_EK000049"	"blank"	"blank"	1	1	3	0
"ACP000ff8p"	"TaiEast_48_loc7_20141011_EK000148"	"duiker"	"presence undetermined"	NA	NA	11	3
"ACP000ff8q"	"TaiEast_48_loc7_20141011_EK000148"	"duiker"	"blank"	1	0	3	0
"ACP000ff8r"	"TaiEast_48_loc7_20141011_EK000148"	"duiker"	"blank"	1	0	3	0
"ACP000ff8s"	"TaiEast_48_loc7_20141011_EK000148"	"duiker"	"blank"	1	0	3	0
"ACP000ff8t"	"TaiEast_48_loc7_20141011_EK000082"	"blank"	"blank"	1	1	3	0
"ACP000ff8u"	"TaiEast_48_loc7_20141011_EK000082"	"blank"	"blank"	1	1	3	0
"ACP000ff8v"	"TaiEast_48_loc7_20141011_EK000082"	"blank"	"blank"	1	1	3	0
"ACP000ff8w"	"TaiEast_48_loc7_20141011_EK000082"	"blank"	"blank"	1	1	3	0
"ACP000ff95"	"TaiEast_48_loc7_20141011_EK000047"	"blank"	"blank"	1	1	3	0
"ACP000ff96"	"TaiEast_48_loc7_20141011_EK000047"	"blank"	"blank"	1	1	3	0
"ACP000ff97"	"TaiEast_48_loc7_20141011_EK000047"	"blank"	"blank"	1	1	3	0
"ACP000ff98"	"TaiEast_48_loc7_20141011_EK000047"	"blank"	"blank"	1	1	3	0
"ACP000ff99"	"TaiEast_48_loc7_20141011_EK000100"	"duiker"	"duiker"	1	1	9	6
"ACP000ff9b"	"TaiEast_48_loc7_20141011_EK000100"	"duiker"	"duiker"	1	1	11	4
"ACP000ff9d"	"TaiEast_48_loc7_20141011_EK000100"	"duiker"	"blank"	1	0	3	0
"ACP000ff9f"	"TaiEast_48_loc7_20141011_EK000100"	"duiker"	"hoofed.animal"	0.5	0.25	11	4
"ACP000ff9h"	"TaiEast_48_loc7_20141011_EK000143"	"blank"	"blank"	1	1	3	0
"ACP000ff9i"	"TaiEast_48_loc7_20141011_EK000143"	"blank"	"blank"	1	1	3	0
"ACP000ff9j"	"TaiEast_48_loc7_20141011_EK000143"	"blank"	"blank"	1	1	3	0
"ACP000ff9k"	"TaiEast_48_loc7_20141011_EK000143"	"blank"	"blank"	1	1	3	0
"ACP000ff9l"	"TaiEast_48_loc7_20141011_EK000007"	"duiker"	"blank"	1	0	3	0
"ACP000ff9m"	"TaiEast_48_loc7_20141011_EK000007"	"duiker"	"blank"	1	0	3	0
"ACP000ff9n"	"TaiEast_48_loc7_20141011_EK000013"	"duiker"	"duiker"	0.8	0.8	5	10
"ACP000ff9o"	"TaiEast_48_loc7_20141011_EK000007"	"duiker"	"duiker"	1	1	5	10
"ACP000ff9p"	"TaiEast_48_loc7_20141011_EK000013"	"duiker"	"blank"	1	0	3	0
"ACP000ff9q"	"TaiEast_48_loc7_20141011_EK000007"	"duiker"	"duiker"	1	1	5	9
"ACP000ff9r"	"TaiEast_48_loc7_20141011_EK000013"	"duiker"	"blank"	1	0	3	0
"ACP000ff9s"	"TaiEast_48_loc7_20141011_EK000013"	"duiker"	"blank"	1	0	3	0
"ACP000ff9x"	"TaiEast_48_loc7_20141011_EK000086"	"duiker"	"duiker"	0.666666666666667	0.666666666666667	9	6
"ACP000ff9y"	"TaiEast_48_loc7_20141011_EK000086"	"duiker"	"blank"	1	0	3	0
"ACP000ff9z"	"TaiEast_48_loc7_20141011_EK000086"	"duiker"	"blank"	1	0	3	0
"ACP000ffa0"	"TaiEast_48_loc7_20141011_EK000086"	"duiker"	"blank"	1	0	3	0
"ACP000ffa5"	"TaiEast_48_loc7_20141011_EK000040"	"duiker"	"duiker"	0.75	0.75	8	4
"ACP000ffa6"	"TaiEast_48_loc7_20141011_EK000040"	"duiker"	"blank"	1	0	3	0
"ACP000ffa7"	"TaiEast_48_loc7_20141011_EK000040"	"duiker"	"duiker"	0.5	0.5	5	4
"ACP000ffa8"	"TaiEast_48_loc7_20141011_EK000004"	"duiker"	"presence undetermined"	NA	NA	0	1
"ACP000ffa9"	"TaiEast_48_loc7_20141011_EK000040"	"duiker"	"duiker"	0.857142857142857	0.857142857142857	8	7
"ACP000ffaa"	"TaiEast_48_loc7_20141011_EK000004"	"duiker"	"blank"	1	0	3	0
"ACP000ffab"	"TaiEast_48_loc7_20141011_EK000004"	"duiker"	"blank"	1	0	3	0
"ACP000ffac"	"TaiEast_48_loc7_20141011_EK000004"	"duiker"	"presence undetermined"	NA	NA	12	2
"ACP000ffad"	"TaiEast_48_loc7_20141011_EK000021"	"duiker"	"duiker"	1	1	2	7
"ACP000ffae"	"TaiEast_48_loc7_20141011_EK000021"	"duiker"	"blank"	1	0	3	0
"ACP000ffaf"	"TaiEast_48_loc7_20141011_EK000021"	"duiker"	"blank"	1	0	3	0
"ACP000ffag"	"TaiEast_48_loc7_20141011_EK000021"	"duiker"	"blank"	1	0	3	0
"ACP000ffah"	"TaiEast_48_loc7_20141011_EK000107"	"duiker"	"duiker"	1	1	5	8
"ACP000ffai"	"TaiEast_48_loc7_20141011_EK000107"	"duiker"	"blank"	1	0	3	0
"ACP000ffaj"	"TaiEast_48_loc7_20141011_EK000107"	"duiker"	"blank"	1	0	3	0
"ACP000ffak"	"TaiEast_48_loc7_20141011_EK000107"	"duiker"	"blank"	1	0	3	0
"ACP000ffal"	"TaiEast_48_loc7_20141011_EK000073"	"duiker"	"duiker"	0.8	0.8	1	10
"ACP000ffam"	"TaiEast_48_loc7_20141011_EK000073"	"duiker"	"blank"	1	0	3	0
"ACP000ffao"	"TaiEast_48_loc7_20141011_EK000073"	"duiker"	"blank"	1	0	3	0
"ACP000ffaq"	"TaiEast_48_loc7_20141011_EK000073"	"duiker"	"blank"	1	0	3	0
"ACP000ffat"	"TaiEast_48_loc7_20141011_EK000009"	"duiker"	"duiker"	1	1	10	5
"ACP000ffau"	"TaiEast_48_loc7_20141011_EK000009"	"duiker"	"blank"	1	0	3	0
"ACP000ffav"	"TaiEast_48_loc7_20141011_EK000009"	"duiker"	"blank"	1	0	3	0
"ACP000ffaw"	"TaiEast_48_loc7_20141011_EK000009"	"duiker"	"blank"	1	0	3	0
"ACP000ffax"	"TaiEast_48_loc7_20141011_EK000084"	"blank"	"blank"	1	1	3	0
"ACP000ffay"	"TaiEast_48_loc7_20141011_EK000084"	"blank"	"blank"	1	1	3	0
"ACP000ffaz"	"TaiEast_48_loc7_20141011_EK000084"	"blank"	"blank"	1	1	3	0
"ACP000ffb0"	"TaiEast_48_loc7_20141011_EK000084"	"blank"	"blank"	1	1	3	0
"ACP000ffb1"	"TaiEast_48_loc7_20141011_EK000039"	"duiker"	"duiker"	0.6	0.6	10	5
"ACP000ffb2"	"TaiEast_48_loc7_20141011_EK000039"	"duiker"	"duiker"	0.8	0.8	10	5
"ACP000ffb3"	"TaiEast_48_loc7_20141011_EK000039"	"duiker"	"presence undetermined"	NA	NA	12	3
"ACP000ffb4"	"TaiEast_48_loc7_20141011_EK000039"	"duiker"	"blank"	1	0	3	0
"ACP000ffb6"	"TaiEast_48_loc7_20141011_EK000075"	"duiker"	"duiker"	1	1	0	8
"ACP000ffb8"	"TaiEast_48_loc7_20141011_EK000075"	"duiker"	"blank"	1	0	3	0
"ACP000ffba"	"TaiEast_48_loc7_20141011_EK000075"	"duiker"	"blank"	1	0	3	0
"ACP000ffbc"	"TaiEast_48_loc7_20141011_EK000075"	"duiker"	"blank"	1	0	4	0
"ACP000ffbd"	"TaiEast_48_loc7_20141011_EK000120"	"blank"	"duiker"	1	0	3	7
"ACP000ffbe"	"TaiEast_48_loc7_20141011_EK000120"	"blank"	"blank"	1	1	3	0
"ACP000ffbf"	"TaiEast_48_loc7_20141011_EK000120"	"blank"	"blank"	1	1	3	0
"ACP000ffbg"	"TaiEast_48_loc7_20141011_EK000120"	"blank"	"blank"	1	1	3	0
"ACP000ffbh"	"TaiEast_48_loc7_20141011_EK000155"	"duiker"	"duiker"	0.8	0.8	4	10
"ACP000ffbi"	"TaiEast_48_loc7_20141011_EK000155"	"duiker"	"blank"	1	0	3	0
"ACP000ffbj"	"TaiEast_48_loc7_20141011_EK000155"	"duiker"	"blank"	1	0	3	0
"ACP000ffbk"	"TaiEast_48_loc7_20141011_EK000155"	"duiker"	"blank"	1	0	3	0
"ACP000ffbl"	"TaiEast_48_loc7_20141011_EK000079"	"duiker"	"duiker"	1	1	10	5
"ACP000ffbm"	"TaiEast_48_loc7_20141011_EK000138"	"blank"	"blank"	1	1	3	0
"ACP000ffbn"	"TaiEast_48_loc7_20141011_EK000079"	"duiker"	"blank"	1	0	3	0
"ACP000ffbo"	"TaiEast_48_loc7_20141011_EK000079"	"duiker"	"blank"	1	0	3	0
"ACP000ffbp"	"TaiEast_48_loc7_20141011_EK000138"	"blank"	"blank"	1	1	3	0
